GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US440070002001004,440070002001004,"Block 1004, Block Group 1, Census Tract 2, Providence County, Rhode Island",132
1000000US440070002001005,440070002001005,"Block 1005, Block Group 1, Census Tract 2, Providence County, Rhode Island",137
1000000US440070002001006,440070002001006,"Block 1006, Block Group 1, Census Tract 2, Providence County, Rhode Island",141
1000000US440070002001007,440070002001007,"Block 1007, Block Group 1, Census Tract 2, Providence County, Rhode Island",80
1000000US440070002001008,440070002001008,"Block 1008, Block Group 1, Census Tract 2, Providence County, Rhode Island",82
1000000US440070002001009,440070002001009,"Block 1009, Block Group 1, Census Tract 2, Providence County, Rhode Island",156
1000000US440070002001010,440070002001010,"Block 1010, Block Group 1, Census Tract 2, Providence County, Rhode Island",105
1000000US440070002001011,440070002001011,"Block 1011, Block Group 1, Census Tract 2, Providence County, Rhode Island",132
1000000US440070002001012,440070002001012,"Block 1012, Block Group 1, Census Tract 2, Providence County, Rhode Island",0
1000000US440070002001013,440070002001013,"Block 1013, Block Group 1, Census Tract 2, Providence County, Rhode Island",0
1000000US440070002001014,440070002001014,"Block 1014, Block Group 1, Census Tract 2, Providence County, Rhode Island",0
1000000US440070002001015,440070002001015,"Block 1015, Block Group 1, Census Tract 2, Providence County, Rhode Island",0
1000000US440070002001016,440070002001016,"Block 1016, Block Group 1, Census Tract 2, Providence County, Rhode Island",0
1000000US440070002002000,440070002002000,"Block 2000, Block Group 2, Census Tract 2, Providence County, Rhode Island",160
1000000US440070002002001,440070002002001,"Block 2001, Block Group 2, Census Tract 2, Providence County, Rhode Island",107
1000000US440070002002002,440070002002002,"Block 2002, Block Group 2, Census Tract 2, Providence County, Rhode Island",70
1000000US440070002002003,440070002002003,"Block 2003, Block Group 2, Census Tract 2, Providence County, Rhode Island",91
1000000US440070002002004,440070002002004,"Block 2004, Block Group 2, Census Tract 2, Providence County, Rhode Island",79
1000000US440070002002005,440070002002005,"Block 2005, Block Group 2, Census Tract 2, Providence County, Rhode Island",123
1000000US440070002002006,440070002002006,"Block 2006, Block Group 2, Census Tract 2, Providence County, Rhode Island",121
1000000US440070002002007,440070002002007,"Block 2007, Block Group 2, Census Tract 2, Providence County, Rhode Island",0
1000000US440070002002008,440070002002008,"Block 2008, Block Group 2, Census Tract 2, Providence County, Rhode Island",102
1000000US440070002002009,440070002002009,"Block 2009, Block Group 2, Census Tract 2, Providence County, Rhode Island",0
1000000US440070002002010,440070002002010,"Block 2010, Block Group 2, Census Tract 2, Providence County, Rhode Island",0
1000000US440070002002011,440070002002011,"Block 2011, Block Group 2, Census Tract 2, Providence County, Rhode Island",0
1000000US440070002002012,440070002002012,"Block 2012, Block Group 2, Census Tract 2, Providence County, Rhode Island",0
1000000US440070002003000,440070002003000,"Block 3000, Block Group 3, Census Tract 2, Providence County, Rhode Island",104
1000000US440070002003001,440070002003001,"Block 3001, Block Group 3, Census Tract 2, Providence County, Rhode Island",142
1000000US440070002003002,440070002003002,"Block 3002, Block Group 3, Census Tract 2, Providence County, Rhode Island",140
